id,recorded_at,btc_price,btc_market_cap,btc_volume_24h,network_hashrate,network_difficulty,block_reward,fear_greed_index,price_change_1h,price_change_24h,price_change_7d,source,created_at,current_block_height,median_time,total_work,sync_progress,blocks_until_adjustment
7886,2025-03-24 08:00:00.000000,108703.72,2141463193126.0,25317058294.0,872.69,116586666666666.67,3.125,30.0,-0.7799,0.4002,0.0789,historical_data_2025,2025-08-15 08:38:20.827180,,,,,
7887,2025-03-24 12:00:00.000000,104084.87,2050471851974.0,44609835293.0,903.42,116600000000000.0,3.125,25.0,0.813,-1.2839,-3.9917,historical_data_2025,2025-08-15 08:38:20.827180,,,,,
7888,2025-03-24 16:00:00.000000,105562.96,2079590402318.0,33095270442.0,902.08,116613333333333.33,3.125,50.0,-0.2291,1.883,4.5058,historical_data_2025,2025-08-15 08:38:20.827180,,,,,
7889,2025-03-24 20:00:00.000000,103092.97,2030931485991.0,38346595537.0,894.29,116626666666666.67,3.125,65.0,0.0141,1.0485,-3.8698,historical_data_2025,2025-08-15 08:38:20.827180,,,,,
7890,2025-03-25 00:00:00.000000,105532.89,2078997841337.0,32101421205.0,856.33,116640000000000.0,3.125,56.0,0.1985,-1.5996,-0.7085,historical_data_2025,2025-08-15 08:38:20.827180,,,,,
7891,2025-03-25 04:00:00.000000,104332.57,2055351695051.0,43350520248.0,912.45,116653333333333.33,3.125,69.0,-1.2409,0.4748,-0.8033,historical_data_2025,2025-08-15 08:38:20.827180,,,,,
7892,2025-03-25 08:00:00.000000,108556.75,2138567902621.0,27454232192.0,867.03,116666666666666.67,3.125,56.0,0.5471,-2.481,-1.6397,historical_data_2025,2025-08-15 08:38:20.827180,,,,,
7893,2025-03-25 12:00:00.000000,106864.03,2105221406660.0,41093349239.0,925.58,116680000000000.0,3.125,25.0,-0.4997,-1.2774,-4.4734,historical_data_2025,2025-08-15 08:38:20.827180,,,,,
7894,2025-03-25 16:00:00.000000,107642.88,2120564692185.0,34018877588.0,860.04,116693333333333.33,3.125,75.0,0.375,1.0593,-1.0146,historical_data_2025,2025-08-15 08:38:20.827180,,,,,
7895,2025-03-25 20:00:00.000000,105912.32,2086472693852.0,42556131676.0,866.25,116706666666666.67,3.125,31.0,0.7003,0.9469,0.5789,historical_data_2025,2025-08-15 08:38:20.827180,,,,,
7896,2025-03-26 00:00:00.000000,104483.21,2058319144921.0,30551809475.0,865.97,116720000000000.0,3.125,74.0,-1.0858,1.6212,-2.0422,historical_data_2025,2025-08-15 08:38:20.827180,,,,,
7897,2025-03-26 04:00:00.000000,104041.04,2049608575365.0,25243246266.0,907.17,116733333333333.33,3.125,61.0,0.5162,-1.3854,-3.2997,historical_data_2025,2025-08-15 08:38:20.827180,,,,,
7898,2025-03-26 08:00:00.000000,104813.71,2064830109835.0,32869755451.0,877.69,116746666666666.67,3.125,62.0,-0.5154,0.4338,-2.7675,historical_data_2025,2025-08-15 08:38:20.827180,,,,,
7899,2025-03-26 12:00:00.000000,103654.73,2041998204555.0,35650744359.0,890.93,116760000000000.0,3.125,51.0,0.8675,1.4428,-0.8218,historical_data_2025,2025-08-15 08:38:20.827180,,,,,
7900,2025-03-26 16:00:00.000000,108362.89,2134748903169.0,27656080126.0,897.46,116773333333333.33,3.125,48.0,-0.7524,-0.3132,2.3801,historical_data_2025,2025-08-15 08:38:20.827180,,,,,
7901,2025-03-26 20:00:00.000000,103122.27,2031508717118.0,38551577788.0,921.67,116786666666666.67,3.125,47.0,-0.0801,0.0826,0.0883,historical_data_2025,2025-08-15 08:38:20.827180,,,,,
7902,2025-03-27 00:00:00.000000,104999.89,2068497871549.0,42822628346.0,873.42,116800000000000.0,3.125,49.0,0.2081,0.0747,-2.2083,historical_data_2025,2025-08-15 08:38:20.827180,,,,,
7903,2025-03-27 04:00:00.000000,103517.72,2039299134301.0,27828117251.0,912.65,116813333333333.33,3.125,34.0,0.4998,0.8693,0.1756,historical_data_2025,2025-08-15 08:38:20.827180,,,,,
7904,2025-03-27 08:00:00.000000,107888.58,2125405031198.0,44401152159.0,894.13,116826666666666.67,3.125,45.0,0.6558,0.6043,-4.8251,historical_data_2025,2025-08-15 08:38:20.827180,,,,,
7905,2025-03-27 12:00:00.000000,108746.84,2142312791774.0,44889994699.0,914.34,116840000000000.0,3.125,70.0,0.2354,-0.9953,-0.3154,historical_data_2025,2025-08-15 08:38:20.827180,,,,,
7906,2025-03-27 16:00:00.000000,106995.06,2107802705794.0,44664488883.0,878.99,116853333333333.33,3.125,70.0,1.1623,2.2065,-2.879,historical_data_2025,2025-08-15 08:38:20.827180,,,,,
7907,2025-03-27 20:00:00.000000,104141.96,2051596605516.0,41195216522.0,924.72,116866666666666.67,3.125,45.0,-1.0831,-2.483,0.0318,historical_data_2025,2025-08-15 08:38:20.827180,,,,,
7908,2025-03-28 00:00:00.000000,107939.38,2126405874037.0,42595501108.0,894.7,116880000000000.0,3.125,48.0,0.6294,0.2912,-1.9778,historical_data_2025,2025-08-15 08:38:20.827180,,,,,
7909,2025-03-28 04:00:00.000000,104421.94,2057112218423.0,31164149613.0,860.19,116893333333333.33,3.125,70.0,0.9821,0.1027,2.7801,historical_data_2025,2025-08-15 08:38:20.827180,,,,,
7910,2025-03-28 08:00:00.000000,108042.22,2128431653430.0,28271962469.0,861.95,116906666666666.67,3.125,46.0,-0.2048,-1.8469,2.8066,historical_data_2025,2025-08-15 08:38:20.827180,,,,,
7911,2025-03-28 12:00:00.000000,108719.74,2141778825564.0,27453063737.0,895.82,116920000000000.0,3.125,67.0,-0.7039,-2.3385,2.3927,historical_data_2025,2025-08-15 08:38:20.827180,,,,,
7912,2025-03-28 16:00:00.000000,105186.11,2072166298132.0,43827877318.0,868.8,116933333333333.33,3.125,41.0,0.932,-1.2482,-2.9195,historical_data_2025,2025-08-15 08:38:20.827180,,,,,
7913,2025-03-28 20:00:00.000000,106849.87,2104942426279.0,38660625010.0,871.07,116946666666666.67,3.125,34.0,-0.477,-1.5088,-3.3852,historical_data_2025,2025-08-15 08:38:20.827180,,,,,
7914,2025-03-29 00:00:00.000000,104919.16,2066907388885.0,33826951651.0,928.44,116960000000000.0,3.125,58.0,-0.2105,-0.3049,1.0434,historical_data_2025,2025-08-15 08:38:20.827180,,,,,
7915,2025-03-29 04:00:00.000000,105818.47,2084623920066.0,44313388842.0,916.61,116973333333333.33,3.125,39.0,0.6102,-2.4819,-3.7012,historical_data_2025,2025-08-15 08:38:20.827180,,,,,
7916,2025-03-29 08:00:00.000000,103958.79,2047988169420.0,29583923946.0,892.25,116986666666666.67,3.125,40.0,0.296,0.0745,4.9285,historical_data_2025,2025-08-15 08:38:20.827180,,,,,
7917,2025-03-29 12:00:00.000000,106614.46,2100304797816.0,34544259136.0,908.7,117000000000000.0,3.125,42.0,1.2443,1.0783,2.4193,historical_data_2025,2025-08-15 08:38:20.827180,,,,,
7918,2025-03-29 16:00:00.000000,106989.83,2107699697555.0,25020510777.0,933.0,117013333333333.33,3.125,35.0,0.1591,0.629,3.6549,historical_data_2025,2025-08-15 08:38:20.827180,,,,,
7919,2025-03-29 20:00:00.000000,104217.86,2053091884610.0,34397793735.0,862.95,117026666666666.67,3.125,34.0,-0.1447,0.8412,4.1261,historical_data_2025,2025-08-15 08:38:20.827180,,,,,
7920,2025-03-30 00:00:00.000000,108337.99,2134258329335.0,42442674633.0,917.15,117040000000000.0,3.125,27.0,0.5471,0.4909,2.4254,historical_data_2025,2025-08-15 08:38:20.827180,,,,,
7921,2025-03-30 04:00:00.000000,106358.43,2095261055341.0,27051870316.0,875.82,117053333333333.33,3.125,40.0,1.1461,2.0458,-0.2045,historical_data_2025,2025-08-15 08:38:20.827180,,,,,
7922,2025-03-30 08:00:00.000000,104250.36,2053732099706.0,39431843252.0,920.62,117066666666666.67,3.125,28.0,0.5627,-0.1854,4.3895,historical_data_2025,2025-08-15 08:38:20.827180,,,,,
7923,2025-03-30 12:00:00.000000,106505.39,2098156206725.0,26150424022.0,896.85,117080000000000.0,3.125,26.0,0.3139,-1.5477,2.5704,historical_data_2025,2025-08-15 08:38:20.827180,,,,,
7924,2025-03-30 16:00:00.000000,107550.44,2118743622995.0,40170990711.0,926.45,117093333333333.33,3.125,37.0,-0.5509,2.1934,1.5522,historical_data_2025,2025-08-15 08:38:20.827180,,,,,
7925,2025-03-30 20:00:00.000000,107455.11,2116865624828.0,38670256909.0,933.28,117106666666666.67,3.125,29.0,0.4579,-0.0889,-2.1511,historical_data_2025,2025-08-15 08:38:20.827180,,,,,
7926,2025-03-31 00:00:00.000000,104780.45,2064174896340.0,41602755208.0,902.13,117120000000000.0,3.125,71.0,-1.0317,0.601,-4.6575,historical_data_2025,2025-08-15 08:38:20.827180,,,,,
7927,2025-03-31 04:00:00.000000,106241.81,2092963692396.0,32420344977.0,875.03,117133333333333.33,3.125,52.0,-0.2229,-0.6139,4.3464,historical_data_2025,2025-08-15 08:38:20.827180,,,,,
7928,2025-03-31 08:00:00.000000,108972.77,2146763537682.0,40071126930.0,900.16,117146666666666.67,3.125,34.0,0.7336,2.4335,4.4132,historical_data_2025,2025-08-15 08:38:20.827180,,,,,
7929,2025-03-31 12:00:00.000000,107606.95,2119857006239.0,25267044013.0,887.89,117160000000000.0,3.125,34.0,1.1394,-0.9176,-2.6779,historical_data_2025,2025-08-15 08:38:20.827180,,,,,
7930,2025-03-31 16:00:00.000000,108865.67,2144653730647.0,38665558598.0,877.86,117173333333333.33,3.125,44.0,-0.4314,1.5824,-2.2172,historical_data_2025,2025-08-15 08:38:20.827180,,,,,
7931,2025-03-31 20:00:00.000000,107066.62,2109212386730.0,27508383621.0,927.39,117186666666666.67,3.125,30.0,-0.3305,1.8865,4.0636,historical_data_2025,2025-08-15 08:38:20.827180,,,,,
7932,2025-04-01 00:00:00.000000,108707.25,2141532740917.0,35428598434.0,876.32,117200000000000.0,3.125,52.0,-1.0192,-2.3897,-3.2539,historical_data_2025,2025-08-15 08:38:20.827180,,,,,
7933,2025-04-01 04:00:00.000000,106043.56,2089058053190.0,40149921078.0,900.86,117213333333333.33,3.125,49.0,-0.7415,0.0359,-4.2553,historical_data_2025,2025-08-15 08:38:20.827180,,,,,
7934,2025-04-01 08:00:00.000000,104843.03,2065407757465.0,36709842630.0,887.49,117226666666666.67,3.125,51.0,0.1116,0.5717,4.9566,historical_data_2025,2025-08-15 08:38:20.827180,,,,,
7935,2025-04-01 12:00:00.000000,107509.79,2117942890376.0,27306624818.0,872.34,117240000000000.0,3.125,47.0,0.0308,-0.3747,0.9649,historical_data_2025,2025-08-15 08:38:20.827180,,,,,
7936,2025-04-01 16:00:00.000000,108086.69,2129307777555.0,38651933801.0,933.01,117253333333333.33,3.125,50.0,-1.022,1.0368,-0.7026,historical_data_2025,2025-08-15 08:38:20.827180,,,,,
7937,2025-04-01 20:00:00.000000,107488.13,2117516093580.0,40702489889.0,872.65,117266666666666.67,3.125,69.0,-0.599,0.0914,-2.3565,historical_data_2025,2025-08-15 08:38:20.827180,,,,,
7938,2025-04-02 00:00:00.000000,106018.1,2088556499779.0,30108802381.0,933.64,117280000000000.0,3.125,35.0,0.9633,0.2543,4.0881,historical_data_2025,2025-08-15 08:38:20.827180,,,,,
7939,2025-04-02 04:00:00.000000,104628.44,2061180185540.0,26440059723.0,927.36,117293333333333.33,3.125,35.0,1.1949,-1.9304,-3.1586,historical_data_2025,2025-08-15 08:38:20.827180,,,,,
7940,2025-04-02 08:00:00.000000,104876.65,2066070006209.0,38986031696.0,886.39,117306666666666.67,3.125,55.0,0.8425,1.96,-1.3411,historical_data_2025,2025-08-15 08:38:20.827180,,,,,
7941,2025-04-02 12:00:00.000000,105678.64,2081869268764.0,32197652437.0,875.43,117320000000000.0,3.125,63.0,0.8325,2.449,0.2312,historical_data_2025,2025-08-15 08:38:20.827180,,,,,
7942,2025-04-02 16:00:00.000000,105827.39,2084799514423.0,35516636162.0,927.49,117333333333333.33,3.125,58.0,-0.0486,-1.6611,-0.4888,historical_data_2025,2025-08-15 08:38:20.827180,,,,,
7943,2025-04-02 20:00:00.000000,104506.64,2058780848781.0,33956556393.0,906.65,117346666666666.67,3.125,66.0,0.6921,1.9336,4.7195,historical_data_2025,2025-08-15 08:38:20.827180,,,,,
7944,2025-04-03 00:00:00.000000,106531.8,2098676538143.0,37824803825.0,899.32,117360000000000.0,3.125,46.0,0.9609,-1.2452,-2.9166,historical_data_2025,2025-08-15 08:38:20.827180,,,,,
7945,2025-04-03 04:00:00.000000,107113.16,2110129234070.0,42415066355.0,940.58,117373333333333.33,3.125,35.0,0.4086,0.2369,-2.8166,historical_data_2025,2025-08-15 08:38:20.827180,,,,,
7946,2025-04-03 08:00:00.000000,105127.04,2071002761810.0,32301250357.0,940.74,117386666666666.67,3.125,41.0,-0.5786,-1.7615,1.6485,historical_data_2025,2025-08-15 08:38:20.827180,,,,,
7947,2025-04-03 12:00:00.000000,107953.18,2126677640077.0,44949195891.0,864.24,117400000000000.0,3.125,66.0,0.5667,-1.55,2.1049,historical_data_2025,2025-08-15 08:38:20.827180,,,,,
7948,2025-04-03 16:00:00.000000,106533.33,2098706614440.0,38850760968.0,919.44,117413333333333.33,3.125,60.0,-0.7422,0.6959,-2.5453,historical_data_2025,2025-08-15 08:38:20.827180,,,,,
7949,2025-04-03 20:00:00.000000,107670.67,2121112259057.0,38240672098.0,884.52,117426666666666.67,3.125,69.0,0.7933,1.6316,-0.3649,historical_data_2025,2025-08-15 08:38:20.827180,,,,,
7950,2025-04-04 00:00:00.000000,108428.96,2136050539372.0,34745358546.0,869.96,117440000000000.0,3.125,56.0,-0.9265,2.07,-2.1236,historical_data_2025,2025-08-15 08:38:20.827180,,,,,
7951,2025-04-04 04:00:00.000000,106099.75,2090165124738.0,37019904962.0,898.8,117453333333333.33,3.125,57.0,-0.3033,1.3615,-1.3034,historical_data_2025,2025-08-15 08:38:20.827180,,,,,
7952,2025-04-04 08:00:00.000000,106791.23,2103787249992.0,31337622242.0,931.96,117466666666666.67,3.125,46.0,-0.8816,1.4489,3.1561,historical_data_2025,2025-08-15 08:38:20.827180,,,,,
7953,2025-04-04 12:00:00.000000,109436.04,2155889944236.0,26453905743.0,870.45,117480000000000.0,3.125,30.0,-1.1187,-0.2983,-3.3873,historical_data_2025,2025-08-15 08:38:20.827180,,,,,
7954,2025-04-04 16:00:00.000000,104147.8,2051711567054.0,36161280863.0,934.41,117493333333333.33,3.125,63.0,-0.4812,0.2871,-4.608,historical_data_2025,2025-08-15 08:38:20.827180,,,,,
7955,2025-04-04 20:00:00.000000,107236.39,2112556853528.0,31522371417.0,903.4,117506666666666.67,3.125,37.0,-0.3904,-2.394,0.3711,historical_data_2025,2025-08-15 08:38:20.827180,,,,,
7956,2025-04-05 00:00:00.000000,108202.17,2131582668514.0,32974041168.0,870.22,117520000000000.0,3.125,41.0,-0.6211,-0.1051,-4.1886,historical_data_2025,2025-08-15 08:38:20.827180,,,,,
7957,2025-04-05 04:00:00.000000,104006.05,2048919214892.0,41957132096.0,884.7,117533333333333.33,3.125,63.0,-0.6941,1.73,1.7233,historical_data_2025,2025-08-15 08:38:20.827180,,,,,
7958,2025-04-05 08:00:00.000000,106616.77,2100350292047.0,37127941295.0,896.31,117546666666666.67,3.125,35.0,-1.2098,-1.7723,-2.0179,historical_data_2025,2025-08-15 08:38:20.827180,,,,,
7959,2025-04-05 12:00:00.000000,105693.34,2082158749484.0,32540401358.0,905.89,117560000000000.0,3.125,67.0,-0.332,-0.5315,-2.9182,historical_data_2025,2025-08-15 08:38:20.827180,,,,,
7960,2025-04-05 16:00:00.000000,105963.8,2087486811228.0,41573389764.0,886.55,117573333333333.33,3.125,61.0,-1.1227,-2.2449,-2.922,historical_data_2025,2025-08-15 08:38:20.827180,,,,,
7961,2025-04-05 20:00:00.000000,105453.73,2077438480413.0,31522799289.0,935.33,117586666666666.67,3.125,54.0,0.7334,-1.4328,-0.072,historical_data_2025,2025-08-15 08:38:20.827180,,,,,
7962,2025-04-06 00:00:00.000000,109810.11,2163259157374.0,25886116930.0,909.95,117600000000000.0,3.125,58.0,-1.1991,0.6984,-1.0088,historical_data_2025,2025-08-15 08:38:20.827180,,,,,
7963,2025-04-06 04:00:00.000000,104226.09,2053253981831.0,30129352331.0,898.5,117613333333333.33,3.125,40.0,-0.1533,0.8446,2.1916,historical_data_2025,2025-08-15 08:38:20.827180,,,,,
7964,2025-04-06 08:00:00.000000,106360.06,2095293151580.0,44560663308.0,895.98,117626666666666.67,3.125,25.0,-0.0991,-0.266,-4.2365,historical_data_2025,2025-08-15 08:38:20.827180,,,,,
7965,2025-04-06 12:00:00.000000,109387.11,2154926013396.0,35885587156.0,880.01,117640000000000.0,3.125,32.0,-0.2625,-0.2734,-0.414,historical_data_2025,2025-08-15 08:38:20.827180,,,,,
7966,2025-04-06 16:00:00.000000,106047.68,2089139378173.0,27931586352.0,868.35,117653333333333.33,3.125,28.0,0.6394,-2.3027,2.4976,historical_data_2025,2025-08-15 08:38:20.827180,,,,,
7967,2025-04-06 20:00:00.000000,107050.47,2108894165404.0,40337812719.0,928.22,117666666666666.67,3.125,28.0,0.8381,1.6647,-4.1481,historical_data_2025,2025-08-15 08:38:20.827180,,,,,
7968,2025-04-07 00:00:00.000000,108564.57,2138722028056.0,40142092006.0,916.77,117680000000000.0,3.125,26.0,0.6009,-2.135,-3.5642,historical_data_2025,2025-08-15 08:38:20.827180,,,,,
7969,2025-04-07 04:00:00.000000,107416.88,2116112563804.0,35163489546.0,900.18,117693333333333.33,3.125,37.0,0.1236,-0.0816,3.6479,historical_data_2025,2025-08-15 08:38:20.827180,,,,,
7970,2025-04-07 08:00:00.000000,105990.7,2088016709111.0,32569122408.0,926.03,117706666666666.67,3.125,32.0,-0.007,-0.4017,1.7691,historical_data_2025,2025-08-15 08:38:20.827180,,,,,
7971,2025-04-07 12:00:00.000000,107863.7,2124914967575.0,41056632517.0,866.84,117720000000000.0,3.125,39.0,-0.2544,-1.3496,2.3098,historical_data_2025,2025-08-15 08:38:20.827180,,,,,
7972,2025-04-07 16:00:00.000000,108468.87,2136836760095.0,27476041749.0,875.37,117733333333333.33,3.125,28.0,-0.6604,1.9775,3.0341,historical_data_2025,2025-08-15 08:38:20.827180,,,,,
7973,2025-04-07 20:00:00.000000,106300.85,2094126766389.0,40188509090.0,876.14,117746666666666.67,3.125,52.0,0.083,2.0555,-0.6904,historical_data_2025,2025-08-15 08:38:20.827180,,,,,
7974,2025-04-08 00:00:00.000000,107914.22,2125910158541.0,42529348739.0,935.4,117760000000000.0,3.125,27.0,-0.0015,-1.2119,-2.2983,historical_data_2025,2025-08-15 08:38:20.827180,,,,,
7975,2025-04-08 04:00:00.000000,106162.05,2091392437254.0,44268550435.0,926.22,117773333333333.33,3.125,61.0,0.3979,1.5756,3.4456,historical_data_2025,2025-08-15 08:38:20.827180,,,,,
7976,2025-04-08 08:00:00.000000,110078.23,2168541129777.0,35521422285.0,874.23,117786666666666.67,3.125,30.0,0.787,-2.3409,-2.5627,historical_data_2025,2025-08-15 08:38:20.827180,,,,,
7977,2025-04-08 12:00:00.000000,105834.94,2084948293188.0,31663449259.0,883.16,117800000000000.0,3.125,30.0,0.8448,-0.5168,-3.8682,historical_data_2025,2025-08-15 08:38:20.827180,,,,,
7978,2025-04-08 16:00:00.000000,108497.82,2137407040416.0,42209957689.0,883.45,117813333333333.33,3.125,46.0,-0.6681,1.3268,-0.3339,historical_data_2025,2025-08-15 08:38:20.827180,,,,,
7979,2025-04-08 20:00:00.000000,109948.13,2165978178497.0,31810222835.0,939.87,117826666666666.67,3.125,58.0,-1.1967,-0.33,-1.4197,historical_data_2025,2025-08-15 08:38:20.827180,,,,,
7980,2025-04-09 00:00:00.000000,107152.05,2110895407008.0,42234719030.0,923.96,117840000000000.0,3.125,30.0,0.0262,-0.917,-2.429,historical_data_2025,2025-08-15 08:38:20.827180,,,,,
7981,2025-04-09 04:00:00.000000,105136.56,2071190253696.0,28179109844.0,936.07,117853333333333.33,3.125,28.0,1.1157,0.0306,3.5017,historical_data_2025,2025-08-15 08:38:20.827180,,,,,
7982,2025-04-09 08:00:00.000000,105808.46,2084426664348.0,38278389322.0,871.52,117866666666666.67,3.125,59.0,-0.8164,1.1165,-0.7814,historical_data_2025,2025-08-15 08:38:20.827180,,,,,
7983,2025-04-09 12:00:00.000000,105587.19,2080067599524.0,33387575058.0,922.92,117880000000000.0,3.125,36.0,0.569,-0.8949,4.8607,historical_data_2025,2025-08-15 08:38:20.827180,,,,,
7984,2025-04-09 16:00:00.000000,105489.27,2078138583547.0,37403324132.0,921.83,117893333333333.33,3.125,72.0,-0.2157,-0.7177,2.7647,historical_data_2025,2025-08-15 08:38:20.827180,,,,,
7985,2025-04-09 20:00:00.000000,107235.18,2112533078298.0,32842873291.0,873.19,117906666666666.67,3.125,70.0,-1.1854,-1.1302,-3.2917,historical_data_2025,2025-08-15 08:38:20.827180,,,,,
7986,2025-04-10 00:00:00.000000,105466.08,2077681807645.0,31388645503.0,936.2,117920000000000.0,3.125,38.0,-0.1228,-1.3211,-1.2795,historical_data_2025,2025-08-15 08:38:20.827180,,,,,
7987,2025-04-10 04:00:00.000000,108954.06,2146394891740.0,30765704317.0,899.96,117933333333333.33,3.125,62.0,-1.2064,0.872,0.7837,historical_data_2025,2025-08-15 08:38:20.827180,,,,,
7988,2025-04-10 08:00:00.000000,105443.12,2077229556562.0,32313840034.0,935.74,117946666666666.67,3.125,38.0,-1.1316,0.4273,-0.4912,historical_data_2025,2025-08-15 08:38:20.827180,,,,,
7989,2025-04-10 12:00:00.000000,109754.44,2162162534114.0,29086471960.0,911.21,117960000000000.0,3.125,54.0,-0.0699,-0.0687,3.5503,historical_data_2025,2025-08-15 08:38:20.827180,,,,,
7990,2025-04-10 16:00:00.000000,105453.31,2077430269248.0,42236294378.0,902.88,117973333333333.33,3.125,69.0,-0.9862,-1.1657,1.8808,historical_data_2025,2025-08-15 08:38:20.827180,,,,,
7991,2025-04-10 20:00:00.000000,106819.49,2104344009120.0,39078242749.0,912.82,117986666666666.67,3.125,34.0,-1.1455,1.2385,3.6607,historical_data_2025,2025-08-15 08:38:20.827180,,,,,
7992,2025-04-11 00:00:00.000000,108830.8,2143966684636.0,33146971273.0,935.03,118000000000000.0,3.125,43.0,-0.3667,-1.6903,-2.284,historical_data_2025,2025-08-15 08:38:20.827180,,,,,
7993,2025-04-11 04:00:00.000000,107170.29,2111254704166.0,37375934393.0,884.61,118013333333333.33,3.125,60.0,0.109,-2.2588,4.8936,historical_data_2025,2025-08-15 08:38:20.827180,,,,,
7994,2025-04-11 08:00:00.000000,106954.82,2107010001898.0,37973185663.0,888.53,118026666666666.67,3.125,46.0,0.5115,0.3056,-2.3422,historical_data_2025,2025-08-15 08:38:20.827180,,,,,
7995,2025-04-11 12:00:00.000000,105072.66,2069931321282.0,28640018229.0,921.25,118040000000000.0,3.125,39.0,0.7278,1.9185,3.4939,historical_data_2025,2025-08-15 08:38:20.827180,,,,,
7996,2025-04-11 16:00:00.000000,108428.78,2136046972583.0,34746517401.0,899.63,118053333333333.33,3.125,70.0,0.5851,-1.2036,3.127,historical_data_2025,2025-08-15 08:38:20.827180,,,,,
7997,2025-04-11 20:00:00.000000,110249.74,2171919861391.0,36834224375.0,943.91,118066666666666.67,3.125,70.0,-0.9052,-2.2583,-3.8678,historical_data_2025,2025-08-15 08:38:20.827180,,,,,
7998,2025-04-12 00:00:00.000000,109449.55,2156156144929.0,29471208936.0,949.99,118080000000000.0,3.125,54.0,-1.1129,-2.0283,-1.1492,historical_data_2025,2025-08-15 08:38:20.827180,,,,,
7999,2025-04-12 04:00:00.000000,107615.32,2120021720910.0,30974484423.0,924.99,118093333333333.33,3.125,69.0,-0.4135,1.4948,-0.9015,historical_data_2025,2025-08-15 08:38:20.827180,,,,,
8000,2025-04-12 08:00:00.000000,110397.54,2174831494791.0,34263557966.0,940.65,118106666666666.67,3.125,26.0,-0.6942,1.599,3.5177,historical_data_2025,2025-08-15 08:38:20.827180,,,,,
8001,2025-04-12 12:00:00.000000,105342.82,2075253483911.0,28706857906.0,950.9,118120000000000.0,3.125,26.0,1.1159,1.1533,-0.9448,historical_data_2025,2025-08-15 08:38:20.827180,,,,,
8002,2025-04-12 16:00:00.000000,107009.88,2108094609133.0,39680297331.0,878.36,118133333333333.33,3.125,28.0,0.3008,1.8544,1.5543,historical_data_2025,2025-08-15 08:38:20.827180,,,,,
8003,2025-04-12 20:00:00.000000,107365.63,2115102939510.0,38641748790.0,882.46,118146666666666.67,3.125,70.0,0.1131,1.0703,-4.7501,historical_data_2025,2025-08-15 08:38:20.827180,,,,,
8004,2025-04-13 00:00:00.000000,106543.98,2098916353459.0,30279444961.0,911.4,118160000000000.0,3.125,72.0,0.509,0.8237,-3.9747,historical_data_2025,2025-08-15 08:38:20.827180,,,,,
8005,2025-04-13 04:00:00.000000,104996.86,2068438178263.0,42331414152.0,884.86,118173333333333.33,3.125,47.0,0.5648,0.1143,2.8259,historical_data_2025,2025-08-15 08:38:20.827180,,,,,
8006,2025-04-13 08:00:00.000000,109176.1,2150769226611.0,35618442783.0,933.47,118186666666666.67,3.125,69.0,-0.3315,-1.4915,-2.3243,historical_data_2025,2025-08-15 08:38:20.827180,,,,,
8007,2025-04-13 12:00:00.000000,110612.25,2179061360342.0,35845824673.0,918.03,118200000000000.0,3.125,43.0,-1.0952,1.7518,3.6108,historical_data_2025,2025-08-15 08:38:20.827180,,,,,
8008,2025-04-13 16:00:00.000000,108859.68,2144535609448.0,34405737676.0,876.07,118213333333333.33,3.125,56.0,-0.6928,0.4689,-2.3128,historical_data_2025,2025-08-15 08:38:20.827180,,,,,
8009,2025-04-13 20:00:00.000000,106912.57,2106177561431.0,30699756250.0,894.0,118226666666666.67,3.125,48.0,-1.2254,-1.9982,-2.1806,historical_data_2025,2025-08-15 08:38:20.827180,,,,,
8010,2025-04-14 00:00:00.000000,110066.92,2168318308440.0,34709675254.0,905.56,118240000000000.0,3.125,28.0,-0.1223,-2.1221,4.1868,historical_data_2025,2025-08-15 08:38:20.827180,,,,,
8011,2025-04-14 04:00:00.000000,105653.05,2081365010616.0,33741227905.0,910.57,118253333333333.33,3.125,45.0,-0.0062,0.0516,4.4346,historical_data_2025,2025-08-15 08:38:20.827180,,,,,
8012,2025-04-14 08:00:00.000000,105854.16,2085326922090.0,32442117208.0,925.81,118266666666666.67,3.125,28.0,0.5566,-1.4355,1.9067,historical_data_2025,2025-08-15 08:38:20.827180,,,,,
8013,2025-04-14 12:00:00.000000,107773.3,2123134105435.0,41740947984.0,893.34,118280000000000.0,3.125,28.0,-0.476,-0.0028,-0.0224,historical_data_2025,2025-08-15 08:38:20.827180,,,,,
8014,2025-04-14 16:00:00.000000,107821.55,2124084511731.0,27795451268.0,913.25,118293333333333.33,3.125,70.0,0.2289,-0.2631,-3.9713,historical_data_2025,2025-08-15 08:38:20.827180,,,,,
8015,2025-04-14 20:00:00.000000,107954.02,2126694102019.0,33374360108.0,890.94,118306666666666.67,3.125,54.0,0.8192,-2.3438,-3.7895,historical_data_2025,2025-08-15 08:38:20.827180,,,,,
8016,2025-04-15 00:00:00.000000,106534.97,2098739004685.0,43493009091.0,895.07,118320000000000.0,3.125,27.0,-1.0851,0.7489,-0.2356,historical_data_2025,2025-08-15 08:38:20.827180,,,,,
8017,2025-04-15 04:00:00.000000,108357.23,2134637358985.0,43986436313.0,910.59,118333333333333.33,3.125,48.0,0.3504,-1.1801,-1.6633,historical_data_2025,2025-08-15 08:38:20.827180,,,,,
8018,2025-04-15 08:00:00.000000,107321.74,2114238317059.0,30824601571.0,884.91,118346666666666.67,3.125,31.0,0.1714,1.8411,1.817,historical_data_2025,2025-08-15 08:38:20.827180,,,,,
